Sigla,Resolução ANEEL,Início Vigência,Fim Vigência,Base Tarifária,Subgrupo,Modalidade,Classe,Subclasse,Detalhe,Acessante,Posto,Unidade,TUSD,TE
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"504,41","304,78"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"504,41","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,67","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,67","302,24"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"504,41","304,78"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"504,41","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,67","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,67","302,24"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"504,41","304,78"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"504,41","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,67","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"259,88","288,04"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"403,52","288,35"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"403,52","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"259,88","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"496,96","288,04"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Intermediário,R$/MWh,"977,82","288,35"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"977,82","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Intermediário,R$/MWh,"496,96","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"734,03","458,47"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"1552,12","485,46"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"1552,12","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Branca,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"734,03","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,67","302,24"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"504,41","304,78"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Convencional,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"504,41","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Convencional,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,67","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"315,67","302,24"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"504,41","304,78"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"504,41","14,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,SCEE,Não se aplica,Não se aplica,R$/MWh,"315,67","40,6"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"173,62","166,23"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"277,43","167,63"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4a,SCEE,Não se aplica,Não se aplica,R$/MWh,"277,43","8,03"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4a,SCEE,Não se aplica,Não se aplica,R$/MWh,"173,62","22,33"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"189,4","181,34"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"302,65","182,87"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B4,Convencional,Iluminação pública,Iluminação pública – B4b,SCEE,Não se aplica,Não se aplica,R$/MWh,"302,65","8,76"
EFLJC,"REH Nº 3.382, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B4,Convencional,Iluminação pública,Iluminação pública – B4b,SCEE,Não se aplica,Não se aplica,R$/MWh,"189,4","24,36"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"16,66",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"17,27",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"3,07",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"4,23",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"16,66",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"17,27",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"52,31","145,28"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"61,88","197,95"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"52,31","29,11"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"61,88","35,91"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"26,15",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"27,36",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"3,07",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"4,23",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"26,15",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"27,36",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"52,31","223,84"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"61,88","310,88"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A3,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"52,31","29,11"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A3,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"61,88","35,91"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"22,21",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/kW,"23,02",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"4,14",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"5,7",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"22,21",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/kW,"23,02",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"74,28","147,08"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"87,4","199,94"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"74,28","30,92"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"87,4","37,9"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"34,86",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/kW,"36,48",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"4,14",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"5,7",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"34,86",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/kW,"36,48",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"74,28","225,64"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"87,4","312,87"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"74,28","30,92"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Azul,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"87,4","37,9"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,0,"153,63"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/MWh,0,"209,35"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"9,21",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"9,23",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"4,14",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Fora ponta,R$/MWh,"5,7",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"74,28","147,08"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"87,4","199,94"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"74,28","30,92"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Fora ponta,R$/MWh,"87,4","37,9"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,"22,21",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Não se aplica,R$/kW,"23,02",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"22,21",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Não se aplica,R$/kW,"23,02",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"852,46",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,Ponta,R$/MWh,"892,99",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"922,6","225,64"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,Ponta,R$/MWh,"974,7","312,87"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"922,6","30,92"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,A4,Verde,Não se aplica,Não se aplica,SCEE,Não se aplica,Ponta,R$/MWh,"974,7","37,9"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,Não se aplica,R$/kW,"11,5",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,Não se aplica,R$/kW,"11,52",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,Não se aplica,R$/kW,"17,77",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,Não se aplica,R$/kW,"17,81",0
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"154,18","148,42"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Fora ponta,R$/MWh,"173,16","201,42"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"154,18","32,26"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Fora ponta,R$/MWh,"173,16","39,38"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"289,05","148,42"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Intermediário,R$/MWh,"310,16","201,42"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"289,05","32,26"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Intermediário,R$/MWh,"310,16","39,38"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"1737,54","226,98"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,Não se aplica,Não se aplica,Ponta,R$/MWh,"1781,6","314,35"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"1737,54","32,26"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Branca,Residencial,Residencial,SCEE,Não se aplica,Ponta,R$/MWh,"1781,6","39,38"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"313,23","148,28"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,Não se aplica,R$/MWh,"322,18","203,45"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Tarifa de Aplicação,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"313,23","25,57"
Eflul,"REH Nº 3.379, DE 28 DE AGOSTO DE 2024",8/29/2024,8/28/2025,Base Econômica,B1,Convencional,Residencial,Baixa Renda,SCEE,Não se aplica,Não se aplica,R$/MWh,"322,18",32
